order_id,customer_id,customer_name,customer_email,product_name,category,region,state,quantity,unit_price,discount_rate,net_revenue,payment_method,order_date,delivery_days,returned,salesperson_id,year,month,quarter,day_of_week,gross_revenue,comparison
ORD-143385,CUST-12348,Robert Todd,nbrennan@example.org,Smartphone,Electronics,Kano,Kano,2,56700.0,0.0,113400.0,USSD,2023-05-08,9,Yes,SP-005,2023,May,2,Monday,113400.0,True
ORD-143386,CUST-13409,Joshua Fields,tanyapeterson@example.com,Laptop,Electronics,Enugu,Enugu,14,91400.0,0.0,1279600.0,Online,2021-04-11,6,No,SP-010,2021,April,2,Sunday,1279600.0,True
ORD-143387,CUST-12412,Anthony Brooks,kennedyrobert@example.com,Sunscreen,Health & Beauty,Kaduna,Kaduna,5,7400.0,0.0,37000.0,Online,2023-05-16,4,No,SP-001,2023,May,2,Tuesday,37000.0,True
ORD-143388,CUST-08030,Kyle Fox,wnash@example.com,Hair Dye,Health & Beauty,Lagos,Lagos,14,11300.0,0.05,150290.0,Online,2021-06-24,2,No,SP-025,2021,June,2,Thursday,158200.0,False
ORD-143389,CUST-06415,Robert Washington,serranofrank@example.net,Art Kit,Toys,Kaduna,Kaduna,20,7200.0,0.0,144000.0,POS,2021-05-07,9,No,SP-023,2021,May,2,Friday,144000.0,True
ORD-143390,CUST-17779,Rodney Alexander,ramosderek@example.org,Face Cream,Health & Beauty,Benin City,Benin City,6,10600.0,0.0,63600.0,Card,2023-10-23,11,No,SP-031,2023,October,4,Monday,63600.0,True
ORD-143391,CUST-05697,Donald Peterson,tammyrosales@example.org,Jump Rope,Sports,Port Harcourt,Port Harcourt,13,18800.0,0.0,244400.0,POS,2021-11-26,11,Yes,SP-045,2021,November,4,Friday,244400.0,True
ORD-143392,CUST-14387,Nicholas Young,fpope@example.org,History,Books,Abuja,Abuja,2,4600.0,0.1,8280.0,Card,2023-02-19,5,No,SP-038,2023,February,1,Sunday,9200.0,False
ORD-143393,CUST-17550,Marcus Franklin,brooke16@example.com,Charger,Electronics,Ibadan,Ibadan,7,36900.0,0.0,258300.0,Card,2022-02-13,7,No,SP-022,2022,February,1,Sunday,258300.0,True
ORD-143394,CUST-02357,Jamie Gonzalez,janice82@example.com,Fiction Novel,Books,Benin City,Benin City,16,5700.0,0.05,86640.0,Cash,2021-07-23,8,No,SP-011,2021,July,3,Friday,91200.0,False
ORD-143395,CUST-16354,Kathy Walker,jgraham@example.com,Sandals,Clothing,Kaduna,Kaduna,16,10000.0,0.05,152000.0,Card,2023-11-08,5,No,SP-035,2023,November,4,Wednesday,160000.0,False
ORD-143396,CUST-18816,Ralph Stewart,joannecooper@example.org,Action Figure,Toys,Benin City,Benin City,18,13200.0,0.1,213840.0,USSD,2022-07-24,1,No,SP-050,2022,July,3,Sunday,237600.0,False
ORD-143397,CUST-01497,Brian Johnson,colleen50@example.org,Business,Books,Enugu,Enugu,12,3700.0,0.0,44400.0,Cash,2022-12-30,13,No,SP-039,2022,December,4,Friday,44400.0,True
ORD-143398,CUST-18787,David Ross,bdrake@example.org,Puzzle,Toys,Enugu,Enugu,20,9800.0,0.0,196000.0,Transfer,2021-01-22,3,No,SP-024,2021,January,1,Friday,196000.0,True
ORD-143399,CUST-19203,Jennifer Suarez,bryan29@example.com,Face Cream,Health & Beauty,Port Harcourt,Port Harcourt,5,10100.0,0.0,50500.0,USSD,2022-06-03,14,No,SP-027,2022,June,2,Friday,50500.0,True
ORD-143400,CUST-05542,Donald Ramsey,larry59@example.com,History,Books,Kaduna,Kaduna,2,8000.0,0.15,13600.0,Cash,2022-08-24,10,No,SP-035,2022,August,3,Wednesday,16000.0,False
ORD-143401,CUST-06783,Natasha Harris,brianjimenez@example.net,Knife Set,Home & Kitchen,Abuja,Abuja,10,19100.0,0.2,152800.0,Transfer,2023-05-20,13,No,SP-042,2023,May,2,Saturday,191000.0,False
ORD-143402,CUST-07031,Tracy Collins,qgould@example.net,Tablet,Electronics,Kaduna,Kaduna,13,71000.0,0.0,923000.0,Transfer,2021-08-29,1,No,SP-022,2021,August,3,Sunday,923000.0,True
ORD-143403,CUST-06571,Frank Foster,lynn23@example.com,Vitamins,Health & Beauty,Abuja,Abuja,11,12500.0,0.05,130625.0,Cash,2021-05-17,5,No,SP-015,2021,May,2,Monday,137500.0,False
ORD-143404,CUST-06273,Theresa Mendoza,hortoncasey@example.net,LEGO Set,Toys,Ibadan,Ibadan,6,11000.0,0.0,66000.0,Transfer,2021-10-03,11,No,SP-010,2021,October,4,Sunday,66000.0,True
ORD-143405,CUST-12585,Shane Foster,christopher05@example.com,Toaster,Home & Kitchen,Benin City,Benin City,5,12400.0,0.05,58900.0,Cash,2021-07-30,1,No,SP-033,2021,July,3,Friday,62000.0,False
ORD-143406,CUST-18740,Jessica Young,laura83@example.org,Toaster,Home & Kitchen,Ibadan,Ibadan,15,21400.0,0.0,321000.0,Transfer,2022-04-08,4,No,SP-024,2022,April,2,Friday,321000.0,True
ORD-143407,CUST-07265,Raymond Miller,hunterjoshua@example.com,Cornflakes,Food & Beverage,Port Harcourt,Port Harcourt,10,5600.0,0.1,50400.0,Card,2023-08-24,11,No,SP-011,2023,August,3,Thursday,56000.0,False
ORD-143408,CUST-03491,Michelle Brewer,natasha80@example.com,Pillow Set,Home & Kitchen,Ibadan,Ibadan,2,26700.0,0.2,42720.0,Transfer,2021-12-17,12,No,SP-032,2021,December,4,Friday,53400.0,False
ORD-143409,CUST-10789,Tracie Cook,morganjoshua@example.com,Kettle,Home & Kitchen,Kaduna,Kaduna,18,16500.0,0.05,282150.0,Online,2023-06-14,9,No,SP-018,2023,June,2,Wednesday,297000.0,False
ORD-143410,CUST-06369,Heather Carey,jsmith@example.org,Body Lotion,Health & Beauty,Abuja,Abuja,3,7700.0,0.0,23100.0,Transfer,2022-03-17,11,No,SP-021,2022,March,1,Thursday,23100.0,True
ORD-143411,CUST-05939,Barbara Rich,joshua46@example.com,Sandals,Clothing,Lagos,Lagos,16,19500.0,0.0,312000.0,Cash,2022-12-22,12,Yes,SP-012,2022,December,4,Thursday,312000.0,True
ORD-143412,CUST-11329,Steven Morgan,ehayes@example.org,Body Lotion,Health & Beauty,Enugu,Enugu,16,7800.0,0.0,124800.0,Card,2022-12-09,3,No,SP-024,2022,December,4,Friday,124800.0,True
ORD-143413,CUST-01132,Sean Duncan,john35@example.net,Pasta,Food & Beverage,Abuja,Abuja,5,2200.0,0.0,11000.0,Cash,2023-08-16,4,No,SP-018,2023,August,3,Wednesday,11000.0,True
ORD-143414,CUST-18199,Darlene Miller,charlesbass@example.org,Dress,Clothing,Abuja,Abuja,11,12400.0,0.0,136400.0,Card,2023-06-12,2,No,SP-016,2023,June,2,Monday,136400.0,True
ORD-143415,CUST-12360,Dr. Nathan Woods MD,denisecook@example.net,Perfume,Health & Beauty,Lagos,Lagos,5,10500.0,0.1,47250.0,USSD,2021-10-02,10,No,SP-036,2021,October,4,Saturday,52500.0,False
ORD-143416,CUST-16339,Dawn Smith,tinazamora@example.com,Energy Drink,Food & Beverage,Kano,Kano,20,3700.0,0.1,66600.0,Transfer,2023-12-30,14,No,SP-036,2023,December,4,Saturday,74000.0,False
ORD-143417,CUST-18524,Rebecca Guzman,katherine13@example.net,Cornflakes,Food & Beverage,Abuja,Abuja,2,6100.0,0.0,12200.0,Transfer,2021-12-14,7,No,SP-005,2021,December,4,Tuesday,12200.0,True
ORD-143418,CUST-08570,Dr. Jessica Diaz,greenthomas@example.net,Sandals,Clothing,Ibadan,Ibadan,16,14000.0,0.2,179200.0,Online,2022-06-02,13,No,SP-036,2022,June,2,Thursday,224000.0,False
ORD-143419,CUST-10986,Michelle Ray,jo05@example.net,RC Car,Toys,Enugu,Enugu,4,13100.0,0.1,47160.0,Cash,2022-06-10,6,No,SP-001,2022,June,2,Friday,52400.0,False
ORD-143420,CUST-09856,Jill Gordon,heatherrocha@example.net,Body Lotion,Health & Beauty,Lagos,Lagos,12,10600.0,0.05,120840.0,Card,2022-07-10,11,No,SP-029,2022,July,3,Sunday,127200.0,False
ORD-143421,CUST-15224,Raymond Neal II,amberhernandez@example.com,Coffee Beans,Food & Beverage,Ibadan,Ibadan,8,5300.0,0.15,36040.0,POS,2023-07-04,3,No,SP-020,2023,July,3,Tuesday,42400.0,False
ORD-143422,CUST-01653,Mr. Harold Hall,jasonconner@example.com,Pillow Set,Home & Kitchen,Ibadan,Ibadan,7,19200.0,0.2,107520.0,Transfer,2022-02-22,7,No,SP-003,2022,February,1,Tuesday,134400.0,False
ORD-143423,CUST-12309,Steven Frye,robinsonjill@example.com,Gym Bag,Sports,Kano,Kano,3,24900.0,0.0,74700.0,Cash,2021-09-06,2,No,SP-046,2021,September,3,Monday,74700.0,True
ORD-143424,CUST-04964,Edward Briggs,herringann@example.com,Hair Dye,Health & Beauty,Abuja,Abuja,17,6800.0,0.0,115600.0,POS,2023-07-10,12,No,SP-004,2023,July,3,Monday,115600.0,True
ORD-143425,CUST-15588,Gabrielle Levine,vharris@example.net,Vitamins,Health & Beauty,Lagos,Lagos,2,11400.0,0.05,21660.0,Transfer,2023-10-10,6,No,SP-049,2023,October,4,Tuesday,22800.0,False
ORD-143426,CUST-03318,Brian White,max08@example.org,Fruit Juice,Food & Beverage,Kano,Kano,2,3000.0,0.15,5100.0,Transfer,2021-02-21,8,No,SP-021,2021,February,1,Sunday,6000.0,False
ORD-143427,CUST-04373,Thomas Flores,deckersarah@example.net,Science Fiction,Books,Lagos,Lagos,14,6400.0,0.2,71680.0,USSD,2023-04-08,11,No,SP-021,2023,April,2,Saturday,89600.0,False
ORD-143428,CUST-15582,Carolyn Holmes,gregory23@example.org,Camera,Electronics,Abuja,Abuja,16,79200.0,0.2,1013760.0,POS,2022-04-07,3,No,SP-018,2022,April,2,Thursday,1267200.0,False
ORD-143429,CUST-10513,Christine Gilbert,laura78@example.net,Data Science Book,Books,Lagos,Lagos,14,3700.0,0.2,41440.0,POS,2021-12-23,7,No,SP-014,2021,December,4,Thursday,51800.0,False
ORD-143430,CUST-13468,Larry Johnson,lorithompson@example.org,Action Figure,Toys,Ibadan,Ibadan,4,10700.0,0.0,42800.0,Transfer,2022-09-12,4,No,SP-034,2022,September,3,Monday,42800.0,True
ORD-143431,CUST-18143,Marisa Sanchez,cherrera@example.net,Energy Drink,Food & Beverage,Port Harcourt,Port Harcourt,12,3700.0,0.0,44400.0,Cash,2022-04-03,9,No,SP-026,2022,April,2,Sunday,44400.0,True
ORD-143432,CUST-11388,William Rivas,richard27@example.net,Puzzle,Toys,Benin City,Benin City,6,7400.0,0.0,44400.0,Transfer,2021-11-24,6,No,SP-038,2021,November,4,Wednesday,44400.0,True
ORD-143433,CUST-04540,Christopher Garner,kimberlygallagher@example.com,Sneakers,Clothing,Ibadan,Ibadan,15,17400.0,0.0,261000.0,Online,2023-12-08,10,No,SP-010,2023,December,4,Friday,261000.0,True
ORD-143434,CUST-13045,Jason Rodriguez,rodgerstanner@example.net,Energy Drink,Food & Beverage,Ibadan,Ibadan,20,5400.0,0.0,108000.0,Transfer,2021-03-18,8,No,SP-020,2021,March,1,Thursday,108000.0,True
ORD-143435,CUST-06118,Eric Turner,gordonnicole@example.org,Smart TV,Electronics,Enugu,Enugu,12,110700.0,0.0,1328400.0,Cash,2021-04-16,4,No,SP-033,2021,April,2,Friday,1328400.0,True
ORD-143436,CUST-11039,Alison Morris,smithlori@example.net,Gym Bag,Sports,Port Harcourt,Port Harcourt,2,13000.0,0.0,26000.0,USSD,2021-11-07,3,No,SP-020,2021,November,4,Sunday,26000.0,True
ORD-143437,CUST-10971,Stephanie Greene,ortizmary@example.com,Headphones,Electronics,Kaduna,Kaduna,9,105500.0,0.0,949500.0,POS,2022-01-16,10,No,SP-045,2022,January,1,Sunday,949500.0,True
ORD-143438,CUST-15807,David Ball,vward@example.org,Running Shoes,Sports,Abuja,Abuja,4,22300.0,0.2,71360.0,POS,2022-07-02,10,No,SP-008,2022,July,3,Saturday,89200.0,False
ORD-143439,CUST-03313,Mary Kennedy,troy31@example.com,T-Shirt,Clothing,Port Harcourt,Port Harcourt,19,16700.0,0.05,301435.0,USSD,2021-03-23,8,No,SP-004,2021,March,1,Tuesday,317300.0,False
ORD-143440,CUST-04021,Donna Oconnor,sergio97@example.org,Knife Set,Home & Kitchen,Benin City,Benin City,16,24600.0,0.0,393600.0,USSD,2023-12-17,10,No,SP-047,2023,December,4,Sunday,393600.0,True
ORD-143441,CUST-03263,Dr. Micheal Ingram MD,williamsstephanie@example.net,Energy Drink,Food & Beverage,Port Harcourt,Port Harcourt,17,5100.0,0.0,86700.0,POS,2023-12-08,4,No,SP-042,2023,December,4,Friday,86700.0,True
ORD-143442,CUST-05466,John Gallegos,dorothywalker@example.com,Bicycle Helmet,Sports,Lagos,Lagos,16,23200.0,0.05,352640.0,USSD,2023-11-19,9,No,SP-050,2023,November,4,Sunday,371200.0,False
ORD-143443,CUST-18602,Robin Ford,lindseyroger@example.org,Art Kit,Toys,Enugu,Enugu,16,14900.0,0.1,214560.0,USSD,2022-05-24,4,No,SP-047,2022,May,2,Tuesday,238400.0,False
ORD-143444,CUST-12617,Sharon Castro,danieljenkins@example.net,Vitamins,Health & Beauty,Lagos,Lagos,19,11400.0,0.2,173280.0,Online,2021-12-15,14,No,SP-048,2021,December,4,Wednesday,216600.0,False
ORD-143445,CUST-06090,Robert Hensley,janice66@example.com,Children Book,Books,Ibadan,Ibadan,12,7500.0,0.0,90000.0,USSD,2021-06-30,9,No,SP-033,2021,June,2,Wednesday,90000.0,True
ORD-143446,CUST-13410,John Lee,malexander@example.net,Children Book,Books,Port Harcourt,Port Harcourt,1,3200.0,0.0,3200.0,POS,2021-09-28,11,No,SP-035,2021,September,3,Tuesday,3200.0,True
ORD-143447,CUST-11076,Robert Beck,williamsbrandon@example.net,Cookbook,Books,Benin City,Benin City,6,4800.0,0.2,23040.0,Cash,2021-11-06,8,No,SP-038,2021,November,4,Saturday,28800.0,False
ORD-143448,CUST-06986,Alicia Zamora,nellison@example.org,Shampoo,Health & Beauty,Abuja,Abuja,12,7500.0,0.05,85500.0,Card,2021-09-15,1,No,SP-026,2021,September,3,Wednesday,90000.0,False
ORD-143449,CUST-08533,Anna Rich,samuelwalls@example.org,Art Kit,Toys,Kano,Kano,13,5600.0,0.0,72800.0,Card,2022-11-01,14,No,SP-034,2022,November,4,Tuesday,72800.0,True
ORD-143450,CUST-18697,Michael Williams,shane74@example.org,Suit,Clothing,Kaduna,Kaduna,5,7700.0,0.1,34650.0,USSD,2022-03-24,14,No,SP-041,2022,March,1,Thursday,38500.0,False
ORD-143451,CUST-10494,Tyler Lee,adambush@example.com,Dress,Clothing,Lagos,Lagos,5,16300.0,0.15,69275.0,Transfer,2022-03-11,1,No,SP-043,2022,March,1,Friday,81500.0,False
ORD-143452,CUST-19715,Jo Olsen,ymorris@example.net,Action Figure,Toys,Enugu,Enugu,6,7300.0,0.0,43800.0,Online,2022-11-18,7,No,SP-018,2022,November,4,Friday,43800.0,True
ORD-143453,CUST-11488,Faith Burke,xjones@example.com,Tablet,Electronics,Ibadan,Ibadan,5,114500.0,0.0,572500.0,Transfer,2023-08-07,8,No,SP-034,2023,August,3,Monday,572500.0,True
ORD-143454,CUST-19964,Daniel Carter,kdiaz@example.net,Microwave,Home & Kitchen,Abuja,Abuja,17,24300.0,0.1,371790.0,Online,2022-03-06,3,No,SP-042,2022,March,1,Sunday,413100.0,False
ORD-143455,CUST-14477,Andrea Berry,harmonthomas@example.net,Power Bank,Electronics,Kaduna,Kaduna,2,81300.0,0.0,162600.0,POS,2021-12-11,5,No,SP-001,2021,December,4,Saturday,162600.0,True
ORD-143456,CUST-16294,William Taylor,trevor98@example.net,Curtains,Home & Kitchen,Benin City,Benin City,16,36200.0,0.05,550240.0,Transfer,2023-02-10,6,Yes,SP-010,2023,February,1,Friday,579200.0,False
ORD-143457,CUST-17960,Lori Woods,jessicasheppard@example.net,Yoga Mat,Sports,Abuja,Abuja,13,27300.0,0.0,354900.0,Card,2023-02-26,8,No,SP-044,2023,February,1,Sunday,354900.0,True
ORD-143458,CUST-05022,Lance Potts,sandovalandrea@example.com,Cookbook,Books,Kano,Kano,6,7900.0,0.05,45030.0,Transfer,2021-01-12,11,No,SP-036,2021,January,1,Tuesday,47400.0,False
ORD-143459,CUST-09090,Duane Robbins,zacharycannon@example.org,Smart TV,Electronics,Enugu,Enugu,15,57700.0,0.15,735675.0,Transfer,2023-01-22,13,No,SP-030,2023,January,1,Sunday,865500.0,False
ORD-143460,CUST-08327,Maurice Stokes,meghan70@example.com,Blender,Home & Kitchen,Kaduna,Kaduna,1,29100.0,0.0,29100.0,Card,2023-06-27,7,No,SP-027,2023,June,2,Tuesday,29100.0,True
ORD-143461,CUST-12171,Trevor Ramos,michelle59@example.org,Science Fiction,Books,Kano,Kano,17,5600.0,0.05,90440.0,Online,2022-11-02,1,No,SP-021,2022,November,4,Wednesday,95200.0,False
ORD-143462,CUST-02679,Mary Randall,barbara88@example.net,Smart TV,Electronics,Ibadan,Ibadan,10,39600.0,0.05,376200.0,POS,2022-10-02,8,No,SP-012,2022,October,4,Sunday,396000.0,False
ORD-143463,CUST-01083,Zachary Martinez,uhammond@example.org,Jeans,Clothing,Abuja,Abuja,12,10700.0,0.2,102720.0,USSD,2021-09-22,10,No,SP-022,2021,September,3,Wednesday,128400.0,False
ORD-143464,CUST-15911,Craig Harrison,dominic33@example.org,Suit,Clothing,Enugu,Enugu,7,8000.0,0.15,47600.0,Card,2022-06-01,10,No,SP-016,2022,June,2,Wednesday,56000.0,False
ORD-143465,CUST-03484,Cassandra Mathis,romerodiana@example.org,Microwave,Home & Kitchen,Enugu,Enugu,16,14900.0,0.0,238400.0,Transfer,2022-08-06,12,No,SP-013,2022,August,3,Saturday,238400.0,True
ORD-143466,CUST-05290,Melissa Gamble,brittany51@example.net,Children Book,Books,Kano,Kano,7,3300.0,0.0,23100.0,POS,2021-04-04,13,No,SP-013,2021,April,2,Sunday,23100.0,True
ORD-143467,CUST-01638,Christopher Jones,allencarl@example.com,Cookbook,Books,Enugu,Enugu,1,6300.0,0.2,5040.0,POS,2023-06-19,3,No,SP-012,2023,June,2,Monday,6300.0,False
ORD-143468,CUST-06274,Matthew Mccarty,ksmith@example.com,Jeans,Clothing,Ibadan,Ibadan,15,16800.0,0.15,214200.0,Online,2023-01-19,1,No,SP-024,2023,January,1,Thursday,252000.0,False
ORD-143469,CUST-09334,Amanda Manning,valerie58@example.com,T-Shirt,Clothing,Benin City,Benin City,8,11200.0,0.2,71680.0,Online,2021-12-11,12,No,SP-011,2021,December,4,Saturday,89600.0,False
ORD-143470,CUST-05249,James Owens,michael44@example.com,Fruit Juice,Food & Beverage,Kaduna,Kaduna,12,5700.0,0.1,61560.0,Card,2021-03-16,12,Yes,SP-001,2021,March,1,Tuesday,68400.0,False
ORD-143471,CUST-04420,Denise Friedman,jennifer66@example.com,Children Book,Books,Enugu,Enugu,19,4100.0,0.0,77900.0,POS,2023-03-28,8,No,SP-047,2023,March,1,Tuesday,77900.0,True
ORD-143472,CUST-12278,David Cantrell,hansonderek@example.net,Data Science Book,Books,Ibadan,Ibadan,15,5400.0,0.0,81000.0,USSD,2023-06-25,2,No,SP-018,2023,June,2,Sunday,81000.0,True
ORD-143473,CUST-04993,Rachel Vaughn,delgadowanda@example.com,Vitamins,Health & Beauty,Port Harcourt,Port Harcourt,10,4500.0,0.2,36000.0,USSD,2021-05-24,8,No,SP-049,2021,May,2,Monday,45000.0,False
ORD-143474,CUST-08963,Jessica Bryant,wilkinsonchad@example.net,Smart TV,Electronics,Abuja,Abuja,15,54800.0,0.0,822000.0,POS,2021-05-19,6,No,SP-020,2021,May,2,Wednesday,822000.0,True
ORD-143475,CUST-01991,Johnathan Allen,gregorywalton@example.com,Smartphone,Electronics,Abuja,Abuja,10,54300.0,0.15,461550.0,USSD,2023-01-13,5,Yes,SP-018,2023,January,1,Friday,543000.0,False
ORD-143476,CUST-07048,Mark Peters,lcosta@example.org,Self-Help,Books,Port Harcourt,Port Harcourt,7,2900.0,0.05,19285.0,Transfer,2022-09-05,9,No,SP-033,2022,September,3,Monday,20300.0,False
ORD-143477,CUST-10882,Jeffrey Perez,cuevasrichard@example.org,Self-Help,Books,Lagos,Lagos,11,2600.0,0.1,25740.0,Online,2021-07-13,8,Yes,SP-042,2021,July,3,Tuesday,28600.0,False
ORD-143478,CUST-12693,Mary Roberts,lindsey12@example.com,Headphones,Electronics,Abuja,Abuja,7,96100.0,0.1,605430.0,USSD,2021-12-02,1,No,SP-031,2021,December,4,Thursday,672700.0,False
ORD-143479,CUST-01993,Dustin Washington,jennifer96@example.com,Football,Sports,Kaduna,Kaduna,19,28800.0,0.2,437760.0,Cash,2021-07-24,5,No,SP-018,2021,July,3,Saturday,547200.0,False
ORD-143480,CUST-01504,Edward Edwards,ricerobert@example.org,Self-Help,Books,Lagos,Lagos,12,4200.0,0.0,50400.0,POS,2022-11-11,14,No,SP-049,2022,November,4,Friday,50400.0,True
ORD-143481,CUST-08469,Nicholas Bennett,pparks@example.com,Fiction Novel,Books,Enugu,Enugu,1,3600.0,0.0,3600.0,POS,2022-12-30,10,No,SP-038,2022,December,4,Friday,3600.0,True
ORD-143482,CUST-16202,Michelle Gonzalez,zwhite@example.org,Face Cream,Health & Beauty,Port Harcourt,Port Harcourt,7,5900.0,0.1,37170.0,POS,2021-11-26,5,No,SP-041,2021,November,4,Friday,41300.0,False
ORD-143483,CUST-12491,Donna White,dorothywalker@example.org,Self-Help,Books,Port Harcourt,Port Harcourt,4,2700.0,0.0,10800.0,Online,2022-08-04,13,No,SP-019,2022,August,3,Thursday,10800.0,True
ORD-143484,CUST-12150,Matthew Bass,caitlin19@example.org,Knife Set,Home & Kitchen,Enugu,Enugu,18,11600.0,0.1,187920.0,POS,2022-09-17,11,No,SP-042,2022,September,3,Saturday,208800.0,False
ORD-143485,CUST-07699,Ashley Maldonado,sanderslacey@example.com,Toothpaste,Health & Beauty,Benin City,Benin City,2,10200.0,0.0,20400.0,POS,2022-03-18,10,Yes,SP-009,2022,March,1,Friday,20400.0,True
ORD-143486,CUST-16130,Devin Green,bakerbrian@example.com,Running Shoes,Sports,Abuja,Abuja,17,26600.0,0.0,452200.0,Online,2023-08-12,8,No,SP-037,2023,August,3,Saturday,452200.0,True
ORD-143487,CUST-04786,Pamela Butler,emily63@example.net,T-Shirt,Clothing,Enugu,Enugu,8,18200.0,0.1,131040.0,Transfer,2022-02-22,8,No,SP-044,2022,February,1,Tuesday,145600.0,False
ORD-143488,CUST-18192,Andrew Henry,jamesbrittany@example.net,Frying Pan,Home & Kitchen,Kano,Kano,20,14200.0,0.15,241400.0,Cash,2021-08-12,14,No,SP-050,2021,August,3,Thursday,284000.0,False
ORD-143489,CUST-02239,Jocelyn Hill,luceropatricia@example.net,Art Kit,Toys,Kano,Kano,6,8600.0,0.0,51600.0,POS,2022-11-12,3,No,SP-023,2022,November,4,Saturday,51600.0,True
ORD-143490,CUST-09950,Stephanie Hanson,solisdwayne@example.org,Dress,Clothing,Ibadan,Ibadan,10,17700.0,0.0,177000.0,Online,2021-02-19,11,No,SP-032,2021,February,1,Friday,177000.0,True
ORD-143491,CUST-15860,Elizabeth Jones,laura81@example.org,Bicycle Helmet,Sports,Benin City,Benin City,18,27800.0,0.05,475380.0,Card,2022-08-12,2,No,SP-041,2022,August,3,Friday,500400.0,False
ORD-143492,CUST-15918,Eric Schultz,ianhood@example.net,Curtains,Home & Kitchen,Benin City,Benin City,9,32300.0,0.15,247095.0,Transfer,2023-06-11,8,No,SP-002,2023,June,2,Sunday,290700.0,False
ORD-143493,CUST-07361,John Peters,jared28@example.com,Curtains,Home & Kitchen,Benin City,Benin City,8,24600.0,0.1,177120.0,POS,2021-04-14,11,No,SP-046,2021,April,2,Wednesday,196800.0,False
ORD-143494,CUST-18388,Jennifer Duran,aaron09@example.org,Rice (5kg),Food & Beverage,Benin City,Benin City,18,2500.0,0.0,45000.0,USSD,2022-07-02,2,No,SP-003,2022,July,3,Saturday,45000.0,True
ORD-143495,CUST-19574,Amy Benitez,craigruth@example.com,Fruit Juice,Food & Beverage,Abuja,Abuja,1,5700.0,0.0,5700.0,Cash,2022-04-26,10,No,SP-036,2022,April,2,Tuesday,5700.0,True
ORD-143496,CUST-10148,James Christensen,benjamin58@example.net,Gym Bag,Sports,Enugu,Enugu,12,25100.0,0.0,301200.0,Cash,2023-02-28,3,Yes,SP-049,2023,February,1,Tuesday,301200.0,True
ORD-143497,CUST-01338,Heather Rodriguez,mwolf@example.com,Children Book,Books,Port Harcourt,Port Harcourt,8,8200.0,0.2,52480.0,Cash,2021-03-31,8,No,SP-042,2021,March,1,Wednesday,65600.0,False
ORD-143498,CUST-06836,Monica Duke,smithpaul@example.org,Kettle,Home & Kitchen,Kano,Kano,1,24700.0,0.0,24700.0,USSD,2021-07-19,4,Yes,SP-029,2021,July,3,Monday,24700.0,True
ORD-143499,CUST-17961,Meagan Gross,eglover@example.net,Frying Pan,Home & Kitchen,Port Harcourt,Port Harcourt,5,37400.0,0.15,158950.0,POS,2022-02-03,7,No,SP-003,2022,February,1,Thursday,187000.0,False
ORD-143500,CUST-12139,John White,michaelmartinez@example.com,Jacket,Clothing,Enugu,Enugu,9,14000.0,0.0,126000.0,Cash,2023-12-13,10,No,SP-024,2023,December,4,Wednesday,126000.0,True
ORD-143501,CUST-16765,Derrick Fisher,smithrobert@example.com,Self-Help,Books,Kano,Kano,16,7600.0,0.0,121600.0,Card,2022-10-07,9,No,SP-037,2022,October,4,Friday,121600.0,True
ORD-143502,CUST-07640,Maria Brown,llittle@example.com,RC Car,Toys,Ibadan,Ibadan,11,13500.0,0.0,148500.0,POS,2023-10-28,6,No,SP-043,2023,October,4,Saturday,148500.0,True
